Rank,Page,Tour,Location,Streetview Embed Code,Source,Context,Preview,Quote,
,21,x,Washington Square Park,"<iframe src=""https://www.google.com/maps/embed?pb=!1m0!3m2!1sen!2sus!4v1447024060651!6m8!1m7!1s4eCmm1E9ZSp-d4LG6mBoCA!2m2!1d40.73131830923693!2d-73.99678458477267!3f260!4f0!5f0.7820865974627469"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>","<i>Art of the City</i> by Peter Conrad, 1984",,Washington Square is the Latin piazza where pleasure becomes performance.,,
,582-583,x,Brooklyn Bridge,"<iframe src=""https://www.google.com/maps/embed?pb=!1m0!3m2!1sen!2sus!4v1447024471881!6m8!1m7!1sLRs74KZ42okAAAQfCVmw3Q!2m2!1d40.7077338919932!2d-74.00185228268896!3f78!4f0!5f0.7820865974627469"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>","<i>Art of the City</i> by Peter Conrad, 1984","Mayakovsky's 1925 poem ""BrooklynBridge"": <br><br>so I,<br>
in graying evening<br>
haze, humbly set foot
<br>on Brooklyn Bridge. <br>As a conqueror presses<br>
into a city
<br>all shattered,<br> so, I
<br>from the near skies<br> bestrewn with stars,<br>
gaze<br>
at New York<br>
through the Brooklyn Bridge.<br> New York,<br>
heavy and stifling<br> till night,<br>","For Mayakovsky the Brooklyn Bridge prophesies the advent of dialectical materialism, for its own constructive means, advancing beyond the stolidity of stone and suspending masses in the air by the agency of tense steel, take matter and raise it to spirit, as poetic imagery does.","For Mayakovsky the Brooklyn Bridge prophesies the advent of dialectical materialism, for its own constructive means, advancing beyond the stolidity of stone and suspending masses in the air by the agency of tense steel, take matter and raise it to spirit, as poetic imagery does. It’s not a weighted, completed, obstructive thing, but a field of forces distributed through space. Not planted in earth, it unfolds in air, and the logic of its design suggests a similar engineering of society and history: man would be released from his servitude to material forces if only those forces could be operated on, directed, articulated. The bridge is built in time as much as in space. It’s a passage into the future as well as a conduit across a river. Mayakovsky sees it as a prehensile predator, standing with one steel leg in Manhattan while extending a paw to grip Brooklyn. ",
,,x,215 W 57th St = NY School of Art,,"<i>Art of the City</i> by Peter Conrad, 1984",,"Sloan’s subway etching sees paint as a sensual lubricant. But it’s alsodirt. The painter is a licensed mess-maker. Sloan can enjoy the soiledand stained reality of New York because his own profession contributesto that festal grime. When writing his diary, he takes pleasure in his new fountain pen “which is making these marks” and sullying the paper. Withthe same comically scatological thrill, he records having taken deliveryof an expressed box of printing ink. Part of Robert Henri’s teaching was a messy and incontinent liberation of pigment. His students were taught to be unashamed of the filth they dabbled in, just as they were unembarrassed by urban ugliness. At the New York School of Art on West 57th Street they flung the leftovers from their palettes at a wall, which soon became impasted with an iridescent murk. Sloan concedes the alliance between paint and dirt when, on a walk through the East Side slums in 1906, he comments that the “grimy and greasy door frames” of the tenements look “as though huge hogs covered with filth had worn the paint away and replaced it with matted dirt.” Here paint and dirt compete, but they’re allies all the same. Paint is the accretion of sentiment, the varnishing of age and affection; dirt, too, testifies to use, wear, long familiarity. Dirt, like the spot on Yeats’s vest, vouches for the reality of things, as paint is trying to do. One of Sloan’s pictures—his scrubwoman in the Astor Library in 1910—shows the city being scoured and cleaned. Yet the artist undoes the woman’s labor by muddying the scene all over again in paint.",,
,21,x,TBD,,"<i>Art of the City</i> by Peter Conrad, 1984",,"Marcel Duchamp could praise New York for a deracination which was the condition of the migratory modernist, who must be a world citizen...","Marcel Duchamp could praise New York for a deracination which was the condition of the migratory modernist, who must be a world citizen: “The artist,” he said, “should be able to work in one place quite as well as another.”",
,,,70 Willow St,,"<i>Art of the City</i> by Peter Conrad, 1984","""I live in Brooklyn. By choice."" - TC (house @ 70 Willow) ","Convinced that city dwellers reveal themselves in what they discard, literally giving themselves away in their garbage, Capote in April 1979 tested his expertise at trash decipherment by accompanying his cleaning lady on her rounds. In the empty apartments she services, he guesses at the character of the occupants. Fatty snacks cram the freezers of the rich Jewish couples. An airline pilot has strewn through his apartment, a flotsam of miniature vodka bottles; between his seamy sheets is impasted a gooey collage of mayonnaise, chocolate, chewing gum, cigarette butts, and lipstick.",,
,,,2 E 91st St,,"<i>Art of the City</i> by Peter Conrad, 1984",Oldenberg moved to New York in 1956 to work part time at the Library of the Cooper Union Museum for the Arts of Decoration.,"Writing in 1961 about a novelty shop on the Lower East Side, Oldenburg equates it with the wealthy museums uptown. The store is a “place full of objects,” and thus a demotically livelier version of the art mausoleum. “A refuse lot in the city,” he argues, “is worth all the art stores in the world.” His dream is to inhabit the street as a studio and to define the pavement as a canvas...Oldenburg in 1966 marveled that “the chief production of New York is garbage.”",,
,176,,,,"<i>Art of the City</i> by Peter Conrad, 1984",,"Since the city’s architecture is grisly biology, not celibate mechanism, Dalí interprets the skyline priapically. From the ship, he sees Manhattan as the rearing multiple erection of some couchant, many-phallused monster. After sunset, lights burst on in the skyscrapers as if in response to a libidinal massage, which caresses the prongs until, Dalí says, they void themselves in the sky’s vagina. Traveling on the subway also inserts you, through the door of a gash into that body. Dali declares that the cars run “not on iron rails” but “on rails of calves’ lungs.”",,
,289,,Gramercy Park,,"<i>Art of the City</i> by Peter Conrad, 1984",,"Its aliveness is certified by the hearty and versatile stench it exudes, an olfactory cloud of hot asphalt, underground caverns, gasoline, patchouli, orange peel, sewer gas, Albany grabs, Egyptian cigarettes, mortar and the undried ink on newspapers drifts across Gramercy Park: the city’s body odor.",,
,,,36 E River Piers (Sanitaiton Pier),,"<i>Art of the City</i> by Peter Conrad, 1984",,"W.B. Yeats, on the pier from which rubbish is shipped, watching the barges being loaded with the offal the city has evacuated.",,
,,,6 E 16th St (location of Orozco Mural) ,,"<i>Art of the City</i> by Peter Conrad, 1984",,"For the Mexican muralist J. C. Orozco in 1929, New York constituted a challenge to the modernizing artist. Its architecture stood as a rebuke tothe inequity and fatuity of ancestral Europe, and where the buildings had boldly led, Orozco proclaimed, “painting and sculpture must certainly follow.” Mondrian too saluted the city’s overthrow of a tyrannical past, a liberation symbolized by its engineering, its electricity, its jazz, and the displays in its shop windows. ",,
,,x,,,Coribusier,,"The night was dark, the air dry and cold. The whole city was lighted up. If you have not seen it, you cannot know or imagine what it is like. You must have had it sweep over you. Then you begin to understand why Americans have become proud of themselves in the last twenty years ... The sky is decked out. It is a Milky Way come down to earth; you are in it. Each window, each person, is a light in the sky. At the same time a perspective is established by the arrangement of the thousand lights of each skyscraper; it forms itself more in your mind than in the darkness perforated by illimitable fires. The stars are part of it also—the real stars—but sparkling quietly in the distance.",,
,,The Biz,1675 Broadway,"<iframe src=""https://www.google.com/maps/embed?pb=!1m0!3m2!1sen!2sus!4v1447154912232!6m8!1m7!1sQqCmyCsYw-GAc1qoWe1H3w!2m2!1d40.76304154338271!2d-73.98308219629342!3f274!4f0!5f0.7820865974627469"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>","<i>The Real Mad Men: The Renegades of Madison Avenue and the Golden Age of Advertising</i> by Andrew Cracknell, 2011",,"In the mid-1950s an art director at Benton & Bowles asked the name of the hopeful blonde female illustrator who’d just shown her folio to a colleague in the office next to his. “That wasn’t a chick,” he laughed, “I’ve got his name somewhere ... er ... Andy Warhol.”",,
,,x,DDB = 437 Madison Ave,,"<i>The Real Mad Men: The Renegades of Madison Avenue and the Golden Age of Advertising</i> by Andrew Cracknell, 2011",Written by Judy Protas at DDB ,"“You don’t have to be Jewish to love Levy’s real Jewish rye.” It was advertised as “Levy’s real Jewish Rye,” itself a little contrived as there’s nothing particularly Jewish about rye bread ... Subway passengers became aware of posters with large, engaging pictures of the people you’d least expect chewing through a hunk of Levy’s. And if they looked authentic, that’s because they were authentic: “We wanted normal-looking people, not blonde, perfectly proportioned models. I saw the Indian on the street; he was an engineer for the New York Central. The Chinese guy worked in a restaurant near my midtown Manhattan office. And the kid we found in Harlem. They have great faces, interesting faces, expressive faces.”<br><br>It would be easy now to dismiss the whole campaign as stereotypical, even condescending, but not then—far from it. These ads were startling for the simple reason that such people weren’t usually seen starring in advertising. New Yorkers reveled in it, demanding copies of the Levy’s posters as well as the bread. It reflected and celebrated their contemporary multiculturalism, and for the immigrants it helped “normalize” their status simply by making them seem an accepted, normal part of society.",,
,,x,Ogilvy & Mather @ 636 11th Ave (now closed),,"<i>The Real Mad Men: The Renegades of Madison Avenue and the Golden Age of Advertising</i> by Andrew Cracknell, 2011",David Ogilvy,"Ogilvy was English, at a time when an English accent was still rare and hugely prized in New York. Ogilvy’s was “a particularly well-modulated accent, and with his long, lean figure, foppish hair and ever present pipe, he was every bit Hollywood’s idea of the perfect English gentleman, a character he fully exploited ... He dressed for his parts. He didn’t wear a business suit. Sometimes he dressed as the English country gentleman with his brogues, a tweed jacket and lapels on his vest. Sometimes he wore a kilt, before anyone had seen one. Sometimes, at big state occasions, he put on this kind of purple vest that looked vaguely ecclesiastical. But he never wore a normal business suit, never ... In that era in New York, where in the face of the brash, loud, busy new world he retreats into a caricature of his real self and becomes even more English, brittle and refined.”",,
